Feature	Gain	Cover	Frequency	pos
canarito70	0.00339686583889189	0.00571003302831317	0.00599093264248705	124
canarito51	0.00339680558505998	0.00571335562698909	0.00545120898100173	125
canarito74	0.00338921628316899	0.00403148982380554	0.00447970639032815	126
canarito30	0.00333741883907868	0.00616342054383791	0.00572107081174439	127
cancer_rank	0.00331664856620483	0.00159585676150933	0.00259067357512953	128
canarito29	0.00330004947322409	0.00341491644926076	0.00474956822107081	129
canarito55	0.00323053410580256	0.00455503043542445	0.00496545768566494	130
rf_038_006	0.00322998445982603	0.00233292691082019	0.00145725388601036	131
canarito56	0.00310740004676954	0.0034624422277898	0.00469559585492228	132
rf_042_017	0.00306945701444894	0.00184669193243601	0.00129533678756477	133
canarito78	0.0030506235536843	0.00324357129728973	0.00415587219343696	134
finternacion_rank	0.0030479346530892	0.007602231945146	0.00572107081174439	135
canarito9	0.00299719049768399	0.00250166445370379	0.00340025906735751	136
canarito13	0.00298516563730942	0.00310839620685406	0.00393998272884283	137
canarito62	0.00293658856011695	0.00268844496914399	0.00361614853195164	138
frecuencia_cardiaca_rank	0.00291848125852812	0.0019926759831212	0.00259067357512953	139
canarito34	0.00289329404774138	0.00238890638977784	0.00350820379965458	140
enf_otras_rank	0.0028465254729825	0.00434612730095216	0.00474956822107081	141
ldh_rank	0.00284352287477197	0.00572656190527061	0.00474956822107081	142
canarito16	0.00281497880161394	0.00239428984079705	0.00350820379965458	143
canarito66	0.00280059727511327	0.00418407701363149	0.00485751295336788	144
progr_image_rad	0.00278861190956848	0.000327843755428138	0.000485751295336788	145
canarito15	0.00277054275540664	0.00230727140205673	0.00291450777202073	146
canarito81	0.00273312959640701	0.00257951420242701	0.00415587219343696	147
canarito27	0.00272411464225554	0.00420418083853138	0.00426381692573402	148
canarito47	0.00271877548586139	0.00847536040732536	0.00663860103626943	149
canarito89	0.00269881550607524	0.00377695353030315	0.00415587219343696	150
canarito3	0.00254812819473807	0.00495420491685723	0.00480354058721934	151
canarito63	0.00254399563796839	0.00221301895100933	0.00329231433506045	152
canarito37	0.00252918740326385	0.00267422929379637	0.00356217616580311	153
canarito69	0.00250440156683941	0.00399910500126806	0.00485751295336788	154
peso_rank	0.00249486759188844	0.00118797623038142	0.00161917098445596	155
canarito61	0.00245208062774248	0.003075254336517	0.00399395509499136	156
canarito72	0.00243582080433127	0.00343804846535897	0.00464162348877375	157
plasma_conv_rank	0.00230036401508407	0.00386397196904347	0.00399395509499136	158
enf_pulmonr_rank	0.00228739057399431	0.00222248204850405	0.00318436960276339	159
canarito91	0.00224093798646206	0.00288275390436888	0.00345423143350605	160
canarito90	0.00221279641506116	0.0026571116018837	0.00318436960276339	161
rf_033_002	0.00221263768838902	0.00124357718543928	0.000755613126079447	162
canarito40	0.00218243824051061	0.00175786499061892	0.00259067357512953	163
canarito87	0.00216670255765942	0.00177746411698576	0.002536701208981	164
canarito11	0.00215244336500529	0.00227169015547659	0.00313039723661485	165
altura	0.00214306734096113	0.00170743719552484	0.00237478411053541	166
rf_043_014	0.0021067367050756	0.00490411358745185	0.00361614853195164	167
canarito57	0.00208483793194137	0.00600372551633814	0.00599093264248705	168
antibioticos	0.00205057444004609	0.000297393610600688	0.00053972366148532	169
canarito22	0.00202816023579456	0.00159207152251145	0.00242875647668394	170
canarito85	0.00193224125876503	0.00141012770134633	0.00183506044905009	171
canarito101	0.00186936489016255	0.00301220907809663	0.00318436960276339	172
canarito44	0.0018553727220309	0.00379192625345035	0.00442573402417962	173
canarito98	0.00185065074511156	0.00357091035418481	0.00345423143350605	174
canarito59	0.00177206207136913	0.00246978432969936	0.00329231433506045	175
foto_mes_rank	0.00177133300145445	0.00100981764821419	0.00167314335060449	176
canarito49	0.00171660178444149	0.00530698919146033	0.00464162348877375	177
canarito38	0.00167034013427369	0.00169990877574015	0.00226683937823834	178
rf_005_010	0.00163544257180376	0.00176686544779167	0.00129533678756477	179
durac_fdiag_finter	0.00163125025665505	0.00103492640023351	0.00161917098445596	180
imc_rank	0.00153795638848733	0.00108076985031903	0.0013493091537133	181
heparina	0.00153206858318941	0.000722013309741481	0.00053972366148532	182
fdiag_covid_rank	0.00147365553702091	0.00252517499370178	0.00313039723661485	183
rf_011_010	0.00146364621481963	0.000308412861905649	0.000647668393782383	184
enf_coronaria_rank	0.00142523032552989	0.00142186194223978	0.00237478411053541	185
obesidad	0.00142172187644811	0.000719826282764924	0.00124136442141623	186
rf_049_018	0.00140120608050753	0.000682730940585627	0.000593696027633852	187
mes	0.00133743719029017	0.00252218886071456	0.00161917098445596	188
altura_rank	0.00129938884642593	0.00333206177341812	0.00313039723661485	189
