Feature	Gain	Cover	Frequency	pos
canarito54	0.00337211327153844	0.00443101354513229	0.00518428820101415	140
canarito31	0.00335707302163753	0.00368671657964842	0.00412472564898206	141
canarito76	0.0032780046231636	0.00309178027621493	0.00389767653068947	142
mes_rank	0.00326143727528416	0.00370930282610482	0.00431393324755922	143
frecuencia_respiratoria_rank	0.00322852699417073	0.00400344861382668	0.00317868765609627	144
canarito43	0.00315996987230926	0.00438502503299268	0.00438961628699009	145
canarito40	0.0031477503771245	0.00361105993990543	0.00435177476727465	146
canarito81	0.00305975130966168	0.00532997529764083	0.00544917883902218	147
canarito80	0.00305282698287987	0.00438257697531224	0.00473018996442897	148
canarito93	0.003024273165378	0.00636049100692897	0.00620600923333081	149
canarito75	0.00295246293466808	0.00271399251774485	0.00359494437296602	150
canarito89	0.00290678016059066	0.00265241220966437	0.00374631045182775	151
canarito24	0.0028822438739218	0.00214613056651523	0.00295163853780368	152
rf_037_007	0.00273924961712625	0.000563548706745043	0.000491939756300613	153
heparina_rank	0.00267174651885029	0.0035194617816958	0.0039355180504049	154
enf_pulmonr_rank	0.00266903634691439	0.0017888598628907	0.00253538182093393	155
canarito77	0.00261602679089368	0.00593496612369039	0.00590327707560736	156
canarito55	0.00260569151800524	0.0042184405365478	0.00423825020812836	157
canarito38	0.00260364933155557	0.00308041429412719	0.00363278589268145	158
canarito72	0.00256172952442411	0.00248970380454684	0.00314084613638084	159
diabetes_rank	0.00250450655273568	0.00259727262476694	0.00355710285325059	160
obesidad_rank	0.0024613797833016	0.0036187246919287	0.00446529932642095	161
canarito37	0.00246047579473719	0.00624199335777836	0.00575191099674563	162
plasma_conv_rank	0.00229895610591344	0.00272229842773204	0.003330053734958	163
canarito63	0.00229749442691924	0.00601470285956743	0.00518428820101415	164
canarito13	0.00221759309954495	0.00387174893932801	0.00435177476727465	165
rf_042_014	0.00211377854163826	0.0003318575334181	0.000529781276016045	166
progr_image_rad_rank	0.00205812405274873	0.00274508867899514	0.00302732157723454	167
rf_048_013	0.00205397380300524	0.0044270791667173	0.00268674789979566	168
rf_015_007	0.00205060444000067	0.000678723991900776	0.000605464315446908	169
rf_022_001	0.00186479149492258	0.0000389940616240817	0.0000378415197154318	170
rf_023_003	0.00183508976235914	0.00194611842531487	0.00121092863089382	171
canarito16	0.00167283241672964	0.00125072432635208	0.00219480814349504	172
canarito44	0.00166076171275162	0.00214563512627038	0.00314084613638084	173
neumonia_rank	0.00152454776883173	0.00224854097948012	0.00283811397865738	174
canarito32	0.00149669380557984	0.00431283647496364	0.00435177476727465	175
canarito42	0.00143348131777096	0.00163474880319852	0.0024975403012185	176
rf_028_001	0.00138675733211644	0.0000389940616240817	0.0000378415197154318	177
rf_010_015	0.00138244475044238	0.00317341134243993	0.00208128358434875	178
rf_038_012	0.00130219108203037	0.000866670705961839	0.000756830394308635	179
rf_010_011	0.00127360846574709	0.00305310679357281	0.00185423446605616	180
rf_004_010	0.00118694255381547	0.000986742106478444	0.000718988874593204	181
rf_030_012	0.00102970161114408	0.000862328317933448	0.00064330583516234	182
rf_050_006	0.00101666807874196	0.00372180540640133	0.0023840157420722	183
temperatura_rank	0.000981377264475783	0.00172369489892101	0.00211912510406418	184
rf_028_010	0.000941175138397415	0.00349949845418272	0.00219480814349504	185
rf_018_007	0.000908920762847648	0.0000315041708637013	0.0000378415197154318	186
rf_047_014	0.000903638642464707	0.000869818208693828	0.00064330583516234	187
saturacion_rank	0.000857952640190643	0.000597734083639698	0.00102172103231666	188
rf_037_008	0.000845500693166044	0.000783057878757437	0.000718988874593204	189
fdiag_covid_rank	0.000686907855925236	0.00353298438602582	0.00261106486036479	190
rf_013_018	0.000617131202079249	0.0000288521083765627	0.0000378415197154318	191
rf_028_009	0.000612433904950538	0.000876521223771211	0.00113524559146295	192
rf_021_017	0.000576369711462192	0.000885555722353771	0.000832513433739499	193
rf_020_010	0.000569935381751493	0.00149471407516884	0.000908196473170362	194
rf_036_012	0.000554375904143439	0.00057485640174515	0.00105956255203209	195
rf_014_005	0.000510161508163402	0.00117095844693122	0.000832513433739499	196
rf_013_007	0.00047937842045042	0.0012741265920353	0.000832513433739499	197
mes	0.000477984027416035	0.0000513217806577039	0.0000756830394308636	198
rf_035_008	0.000417856078018502	0.000210532960517463	0.000302732157723454	199
rf_023_007	0.000413189796753184	0.00135701083064433	0.000870354953454931	200
rf_039_013	0.000364775746058821	0.000894473646761073	0.00064330583516234	201
rf_010_008	0.000350737246133556	0.000116311883364507	0.0000756830394308636	202
rf_004_001	0.000334619049266201	0.0002179354206464	0.000264890638008022	203
rf_006_005	0.00031752242230665	0.000135167756212624	0.000113524559146295	204
rf_008_013	0.000314326470796179	0.00068437783940083	0.000491939756300613	205
rf_006_009	0.000289557905266798	0.0000897912584931208	0.000113524559146295	206
rf_039_005	0.000284947219350045	0.0000166992506058287	0.0000378415197154318	207
rf_010_012	0.000265054042884795	0.0000336899366498045	0.0000378415197154318	208
rf_007_006	0.000250317112888416	0.00172649267912722	0.00109740407174752	209
rf_027_012	0.000206093379933047	0.000046396521753018	0.0000756830394308636	210
rf_017_007	0.000199214502035327	0.000638243609542144	0.000529781276016045	211
