Feature	Gain	Cover	Frequency	pos
rf_050_007	0.000957880016101622	0.000110782814203019	0.000125117297466375	199
rf_043_012	0.000911609154993524	0.00132085356215206	0.00106349702846419	200
canarito34	0.00084667626209945	0.00173390217517666	0.002001876759462	201
rf_016_010	0.000843802187290443	0.000807385533741187	0.000688145136065061	202
rf_045_012	0.000823940138166166	0.00179848150298838	0.00125117297466375	203
sat_aire_ambiente	0.000793832096079695	0.00148738762369328	0.00118861432593056	204
rf_028_002	0.00078400880293759	0.00315316004738952	0.00193931811072881	205
fdiag_covid_rank	0.00075664592796542	0.000639747962140777	0.00106349702846419	206
rf_030_016	0.000706013281854157	0.000659851036697323	0.000688145136065061	207
rf_049_009	0.0006952824412079	0.00406859360953486	0.0025023459493275	208
rf_050_012	0.000652901779385156	0.000688158468650455	0.000750703784798248	209
rf_001_011	0.000641439274088629	0.000720688026047443	0.000688145136065061	210
rf_040_011	0.000623415548072492	0.00189899687577111	0.00143884892086331	211
rf_005_008	0.000499332937095288	0.000791888414214304	0.000750703784798248	212
rf_003_014	0.000486004839215606	0.000473741666280038	0.000375351892399124	213
rf_037_017	0.000453754595609711	0.00109885612546199	0.00093837973099781	214
rf_020_009	0.000431223980873125	0.000333355995271795	0.000500469189865499	215
foto_mes_rank	0.000393091309779108	0.00015761002367125	0.000250234594932749	216
rf_018_008	0.000355960860324172	0.00111886324262209	0.000688145136065061	217
durac_fdiag_finter	0.000340065446887752	0.000499266333736083	0.000625586487331874	218
rf_016_009	0.000324313947783791	0.00044572210651626	0.000437910541132312	219
rf_018_007	0.000309607618528222	0.00223772648524418	0.00137629027213012	220
rf_024_011	0.000291856736792939	0.000371163209473605	0.000500469189865499	221
rf_026_013	0.000238892938292237	0.000118555363315574	0.000250234594932749	222
rf_001_007	0.000230244884107018	0.000118507384617348	0.000125117297466375	223
rf_030_006	0.000223533292582952	0.00223772648524418	0.00137629027213012	224
rf_044_015	0.000222139320989261	0.000157322151481896	0.000250234594932749	225
rf_047_011	0.000196935426904764	0.0000622763502968898	0.0000625586487331874	226
rf_016_004	0.000186361383101064	0.000839531261552371	0.000750703784798248	227
rf_032_006	0.00018516216443265	0.000440204556220311	0.000375351892399124	228
rf_017_014	0.000182423388876428	0.000118987171599605	0.000125117297466375	229
rf_029_003	0.000149104062647593	0.000292670059176447	0.000250234594932749	230
rf_048_013	0.000140626653959308	0.000124072913611523	0.000187675946199562	231
foto_mes	0.000134306056819992	0.0000973008000016121	0.000125117297466375	232
rf_011_012	0.000123426664630211	0.00163832860831117	0.00112605567719737	233
rf_021_015	0.000112257929469257	0.000717281538473422	0.000625586487331874	234
rf_039_015	0.000102614151018001	0.000202949893494487	0.000187675946199562	235
rf_019_020	0.00010246247269946	0.000509533775156371	0.000375351892399124	236
rf_037_018	0.0000994524896078983	0.000140385671008243	0.000125117297466375	237
rf_002_012	0.0000918649518712811	0.0014240077633372	0.000875821082264623	238
rf_042_011	0.0000787812234040309	0.00111886324262209	0.000688145136065061	239
rf_049_010	0.0000702046677655709	0.0000850662319540721	0.0000625586487331874	240
rf_006_016	0.0000687544535393562	0.00041079361420799	0.000312793243665937	241
rf_048_008	0.0000682166197376639	0.000205540743198672	0.000187675946199562	242
rf_017_011	0.0000678981436111273	0.000188652241423244	0.000187675946199562	243
rf_002_007	0.0000523811216717788	0.000341800246159509	0.000250234594932749	244
rf_003_008	0.0000504523173576603	0.000733114508887886	0.000500469189865499	245
rf_036_013	0.0000450486414506047	0.000106224837871582	0.000125117297466375	246
rf_035_011	0.0000423503901229936	0.000813718721906973	0.000500469189865499	247
rf_040_008	0.0000380426979406005	0.000173730866275068	0.000187675946199562	248
rf_012_018	0.0000306805951588583	0.000378647886396806	0.000312793243665937	249
rf_009_012	0.0000299881284877985	0.000137794821304058	0.000250234594932749	250
rf_027_013	0.0000289378147831286	0.0000898161230784112	0.000187675946199562	251
rf_003_016	0.0000262555787218607	0.000123545147931041	0.000125117297466375	252
rf_033_010	0.0000254470158830869	0.0000623243289951154	0.0000625586487331874	253
rf_050_003	0.0000245868846536925	0.000159481192902051	0.000125117297466375	254
rf_013_010	0.0000244021361242647	0.0000732634721905629	0.0000625586487331874	255
rf_012_010	0.000020812685660481	0.0000741270887586246	0.0000625586487331874	256
rf_025_013	0.0000188867350959025	0.000375001505331657	0.000312793243665937	257
rf_017_010	0.0000129504244818349	0.0000656348591726851	0.0000625586487331874	258
rf_014_012	0.0000122862331876435	0.000220126267459268	0.000187675946199562	259
rf_013_016	0.00000466657396848698	0.000141249287576305	0.000125117297466375	260
