Feature	Gain	Cover	Frequency	pos
durac_fdiag_finis	0.00373351160634411	0.0019305753337694	0.00246429925439151	99
canarito73	0.00371168330854798	0.00478747721465819	0.00530772147099709	100
canarito30	0.00370935244908025	0.00449889827434337	0.0043599140654619	101
canarito10	0.00370161429927127	0.00450077472878073	0.00448628838619992	102
heparina_rank	0.00363438349425217	0.00444265402160234	0.00530772147099709	103
canarito32	0.00361884722265559	0.00260516070400225	0.00347529382029572	104
canarito79	0.00361505252741957	0.00439297735939208	0.00499178566915203	105
canarito49	0.00361405695722136	0.00380411632871887	0.00524453431062808	106
embarazo_rank	0.00359866006180774	0.0033818153195518	0.00353848098066473	107
vni_rank	0.00359794689919471	0.00257202646906877	0.00398079110324782	108
vni	0.00359185793032399	0.0080456440628636	0.004865411348414	109
canarito102	0.00358579734560219	0.00691912945550527	0.00638190319727032	110
canarito16	0.00355456922249193	0.00466832235788549	0.0043599140654619	111
canarito71	0.00353375107162384	0.00472535669670541	0.00575003159358018	112
canarito99	0.00350902795352804	0.00509783290252244	0.00518134715025907	113
peso_rank	0.0035086840710138	0.00215619428967262	0.00309617085808164	114
canarito67	0.00348084027453702	0.00282169366999823	0.00379122962214078	115
canarito35	0.003431837577723	0.00405556122332583	0.00467584986730696	116
canarito46	0.00337816812247172	0.00603655392500444	0.0058132187539492	117
canarito83	0.00336516393935572	0.00333539776241697	0.00467584986730696	118
canarito27	0.0033644345310686	0.0028789749107178	0.00454947554656894	119
canarito68	0.0033514733586295	0.00680609776584397	0.00562365727284216	120
canarito66	0.00331396483736351	0.0032792522704358	0.00454947554656894	121
canarito13	0.00326188223713819	0.00332038612691805	0.00454947554656894	122
oxigeno_supl_rank	0.00324268789628877	0.00276031385774441	0.00315935801845065	123
canarito90	0.00323051601228904	0.00619531184648153	0.00537090863136611	124
fdiag_covid_rank	0.00320315410982833	0.0024406746584532	0.00303298369771263	125
canarito55	0.00315821108021528	0.00287788854235933	0.00379122962214078	126
frecuencia_cardiaca_rank	0.00313429827862092	0.0016810068935998	0.0019588019714394	127
foto_mes_rank	0.00313083206626376	0.00221994436016311	0.00265386073549855	128
canarito96	0.00306189892440496	0.003299053802788	0.0043599140654619	129
canarito70	0.00303504921230509	0.00289151752722019	0.00379122962214078	130
canarito52	0.00303230178162842	0.00228705229648889	0.00315935801845065	131
enf_renal_rank	0.00293924636606814	0.00343401038113851	0.00480222418804499	132
canarito28	0.00292945025805169	0.00302973321064613	0.00429672690509288	133
ldh_rank	0.00287805034688739	0.00571814923521149	0.00530772147099709	134
canarito94	0.00284456109336956	0.00580955231846316	0.00511815998989005	135
canarito92	0.00281110335651599	0.0024925240573804	0.00322254517881966	136
canarito76	0.00279622819522503	0.00297704434526011	0.00347529382029572	137
canarito18	0.00276281622534046	0.00303738716953539	0.00398079110324782	138
canarito2	0.0027533396802423	0.00245756274838948	0.00385441678250979	139
canarito11	0.00275133568115212	0.00316957844660978	0.00385441678250979	140
canarito5	0.00273166522110575	0.00349494576997296	0.00372804246177177	141
canarito74	0.00271060416821089	0.00624168002323643	0.00530772147099709	142
canarito75	0.00270144924311831	0.00367982591243338	0.00454947554656894	143
canarito15	0.00267110875122243	0.00197556085988623	0.00315935801845065	144
canarito60	0.00263582367791221	0.00473024535431855	0.00556047011247315	145
igm_rank	0.00262220132073516	0.00313520970217804	0.00366485530140276	146
canarito14	0.00261472872033772	0.00393690017035243	0.00423353974472387	147
canarito100	0.00245226050363854	0.00363745754645286	0.0034121066599267	148
cancer_rank	0.00244302945995976	0.00251993016824192	0.0034121066599267	149
mes_rank	0.00242404398896008	0.00320256454040347	0.00391760394287881	150
canarito42	0.0023655654256801	0.0029179360304831	0.00328573233918868	151
canarito57	0.0023343231077141	0.00259227242484035	0.00347529382029572	152
hipertension_rank	0.00217277111448857	0.00294623098818337	0.00379122962214078	153
canarito12	0.0021391335994387	0.0022411779235333	0.00284342221660559	154
canarito80	0.00211646148176039	0.00457045044486291	0.00391760394287881	155
canarito77	0.00199967492356503	0.00212340571739865	0.00265386073549855	156
durac_fdiag_finter	0.00198275040678472	0.00282761931558991	0.00309617085808164	157
canarito95	0.00191277926405795	0.00199121444032426	0.00271704789586756	158
diabetes_rank	0.00190671758006856	0.0023435928315095	0.00252748641476052	159
altura	0.00189835496821127	0.0013567259385951	0.0019588019714394	160
fdiag_covid	0.00189680058961171	0.00261459235656901	0.00259067357512953	161
obesidad_rank	0.00185469203765904	0.00231238443139332	0.00259067357512953	162
sexo	0.0018519163622506	0.00264787473264228	0.00208517629217743	163
canarito40	0.0018495014837737	0.00256086650320444	0.00328573233918868	164
igg_rank	0.00176282845315003	0.00322226731199581	0.0034121066599267	165
imc_rank	0.00154231903943245	0.00109244214520617	0.00132693036774927	166
finternacion	0.00137502459659167	0.00097136145361617	0.00151649184885631	167
canarito84	0.00131447887057019	0.00140590879700605	0.00183242765070138	168
durac_finis_finter_rank	0.00129679444369648	0.00305294198921355	0.00246429925439151	169
neumonia_rank	0.00124484094295893	0.00577799825568746	0.00473903702767598	170
diabetes	0.00115461822486358	0.00161162745979721	0.00132693036774927	171
obesidad	0.000647278225486761	7.08608452005085e-05	0.000126374320738026	172
altura_rank	0.000583957682456809	0.000363982780468954	0.000568684443321117	173
progr_image_rad	0.000566844872394457	0.00439796477776508	0.0029066093769746	174
enf_otras	0.000506139381689799	0.000274456151654653	0.000315935801845065	175
hipertension	0.000494402689079409	0.000462397877670775	0.000758245924428156	176
otra_medicacion	0.000475013184702039	0.000951115497844596	0.00132693036774927	177
foto_mes	0.000451289084354858	0.000777740983908021	0.00063187160369013	178
metodo_diag	0.00016019983810073	0.00020991599508527	0.000379122962214078	179
enf_coronaria	0.000135278878678774	0.000824701725222086	0.000568684443321117	180
mes	4.7328914708382e-05	0.000165918076567044	0.000126374320738026	181
ldh_isNA	2.61848402682907e-05	2.92825652988861e-05	6.3187160369013e-05	182
oxigeno_supl	2.28117737550933e-05	7.6440828132674e-05	6.3187160369013e-05	183
heparina	3.30929098039469e-06	9.04648560329837e-05	6.3187160369013e-05	184
