"id","B2","B3","B4","B8","B8A","B11","B12","foto_mes","nvdi","evi"
702,0.0296000000089406,0.060199998319149,0.0368000008165836,0.399199992418289,0.409700006246567,0.227400004863739,0.119499996304512,"2021-01",0.831192654185389,0.64806865578396
702,0.0211999993771314,0.0364999994635582,0.0197999998927116,0.374199986457825,0.386900007724762,0.150999993085861,0.064699999988079,"2021-02",0.899492382849497,0.664167895601151
702,0.0286999996751546,0.0564999990165233,0.0428000018000602,0.315400004386902,0.336400002241135,0.179700002074242,0.0864000022411346,"2021-03",0.761027353094345,0.50222926240172
703,0.0962499976158142,0.115099996328354,0.156599998474121,0.222399994730949,0.235149994492531,0.38400000333786,0.322400003671646,"2020-10",0.173614768961816,0.114226188870538
703,0.108000002801418,0.12899999320507,0.168799996376038,0.231199994683266,0.250099986791611,0.41049998998642,0.358399987220764,"2020-11",0.155999999254942,0.108786611574315
703,0.098700001835823,0.121100001037121,0.162900000810623,0.225500002503395,0.242200002074242,0.397549986839294,0.350149989128113,"2020-12",0.161174050356947,0.10699757626013
703,0.0307000000029802,0.0608999989926815,0.0410999990999698,0.403800010681152,0.400499999523163,0.23309999704361,0.129099994897842,"2021-01",0.815239387743822,0.638488910041465
703,0.0199999995529651,0.0384000018239021,0.0198999997228384,0.369599997997284,0.38289999961853,0.152700006961823,0.0671000033617019,"2021-02",0.897817715844313,0.652912618290086
703,0.0297999996691942,0.0577999986708164,0.0439000017940998,0.321599990129471,0.339399993419647,0.1824000030756,0.0901999995112419,"2021-03",0.759781106625689,0.509915511654355
704,0.09740000218153,0.119599997997284,0.162499994039535,0.226799994707107,0.235149994492531,0.38400000333786,0.322400003671646,"2020-10",0.165168257195657,0.109257124952194
704,0.110200002789497,0.132799997925758,0.173800006508827,0.242400005459785,0.250099986791611,0.41049998998642,0.358399987220764,"2020-11",0.164824596295619,0.117570435733002
704,0.0993499979376792,0.1233000010252,0.169100001454353,0.235100001096725,0.242200002074242,0.397549986839294,0.350149989128113,"2020-12",0.163285500311276,0.10966551772591
704,0.0331000015139579,0.066100001335144,0.0447999984025955,0.397399991750717,0.400499999523163,0.23309999704361,0.129099994897842,"2021-01",0.797376755313526,0.621672133372767
704,0.0208000000566244,0.0392999984323978,0.0208000000566244,0.368600010871887,0.38289999961853,0.152700006961823,0.0671000033617019,"2021-02",0.893168980622124,0.650142081669737
704,0.0308999996632337,0.0575000010430812,0.0472000017762184,0.32379999756813,0.339399993419647,0.1824000030756,0.0901999995112419,"2021-03",0.745552550621926,0.502817657934116
705,0.0922000035643577,0.116400003433227,0.162000000476837,0.231800004839897,0.243849992752075,0.388550013303757,0.340750008821487,"2020-10",0.177247342358261,0.115387167297276
705,0.100400000810623,0.12780000269413,0.174199998378754,0.247600004076958,0.26129999756813,0.411399990320206,0.372500002384186,"2020-11",0.17401613388068,0.119171331110153
705,0.0958499982953071,0.124099999666214,0.174099996685982,0.245199993252754,0.256249994039536,0.398099988698959,0.366200000047684,"2020-12",0.16956832404685,0.113149891295652
705,0.0359999984502792,0.067900002002716,0.049100000411272,0.367000013589859,0.387499988079071,0.242799997329712,0.145999997854233,"2021-01",0.7639990446569,0.571105214959793
705,0.0209999997168779,0.0386000014841556,0.0215000007301569,0.35479998588562,0.37279999256134,0.155599996447563,0.0727000012993812,"2021-02",0.885729463221536,0.628251502427555
705,0.0288999993354082,0.0538000017404556,0.0419000014662742,0.32820001244545,0.330900013446808,0.18129999935627,0.090999998152256,"2021-03",0.773574710125419,0.525186200736398
706,0.0912500023841857,0.114100001752377,0.156100004911423,0.226699993014336,0.238049998879433,0.387699991464615,0.333499997854233,"2020-10",0.184430481936955,0.119343421544788
706,0.0988999977707862,0.129199996590614,0.173199996352196,0.24940000474453,0.263300001621246,0.411700010299683,0.366499990224838,"2020-11",0.180312371496878,0.12315351910848
706,0.0945999994874,0.120399996638298,0.168200001120567,0.236699998378754,0.252649992704391,0.399500012397766,0.358999997377396,"2020-12",0.169177568147419,0.111461853780431
706,0.0298999994993209,0.0590999983251094,0.0384000018239021,0.415600001811981,0.405699998140335,0.238600000739098,0.137899994850159,"2021-01",0.830836997725226,0.663267092681087
706,0.0205000005662441,0.0357000008225441,0.0204000007361173,0.344199985265732,0.364100009202957,0.151399999856949,0.0685999989509582,"2021-02",0.888096535823708,0.616597456148383
706,0.0287999995052814,0.0527999997138977,0.0395999997854232,0.305400013923645,0.328399986028671,0.176599994301796,0.0886000022292137,"2021-03",0.770434792974721,0.500753599969818
707,0.0954499989748001,0.114100001752377,0.151299998164177,0.219200000166893,0.227699995040893,0.378049999475479,0.310099989175797,"2020-10",0.183265863181036,0.12029409541097
707,0.10360000282526,0.127000004053116,0.165800005197525,0.232600003480911,0.246800005435944,0.403899997472763,0.344300001859665,"2020-11",0.167670674769746,0.115140646826227
707,0.097850002348423,0.119099996984005,0.161500006914139,0.225400000810623,0.238550007343292,0.397850006818771,0.340499997138977,"2020-12",0.165158936729571,0.109378464621626
707,0.031199999153614,0.0586000010371208,0.0370000004768371,0.395000010728836,0.404000014066696,0.224399998784065,0.116999998688698,"2021-01",0.828703705939389,0.647143899296747
707,0.0208000000566244,0.0357000008225441,0.0203000009059906,0.365799993276596,0.375099986791611,0.149299994111061,0.0636999979615211,"2021-02",0.89484588856849,0.648655738988514
707,0.0298999994993209,0.0538999997079372,0.0423999987542629,0.319599986076355,0.336699992418289,0.178299993276596,0.0865999981760978,"2021-03",0.765745853419844,0.513428395898229
708,0.097300000488758,0.114600002765656,0.153400003910065,0.218400001525879,0.23004999756813,0.380899995565414,0.313499987125397,"2020-10",0.174825165856575,0.115325922842142
708,0.107199996709824,0.126800000667572,0.166800007224083,0.230800002813339,0.243000000715256,0.404700011014938,0.345200002193451,"2020-11",0.160965779611607,0.112076198539029
708,0.0980999991297721,0.118900001049042,0.159600004553795,0.223800003528595,0.238299995660782,0.398499995470047,0.340099990367889,"2020-12",0.167449133076189,0.111022718698983
708,0.0307999998331069,0.0588999986648559,0.0366999991238117,0.394600003957748,0.400999993085861,0.226300001144409,0.118600003421307,"2021-01",0.829816838109915,0.64658911122682
708,0.0197999998927116,0.0384000018239021,0.0199999995529651,0.368400007486343,0.379099994897842,0.149399995803833,0.0644999966025352,"2021-02",0.897013392427972,0.650048523164009
708,0.0285000000149011,0.0573000013828277,0.0430999994277954,0.322200000286102,0.338800013065338,0.178599998354912,0.0854000002145767,"2021-03",0.76402956768929,0.510405620722812
709,0.0970999971032142,0.116300001740456,0.152700006961823,0.221100002527237,0.231849998235702,0.382699996232986,0.319999992847443,"2020-10",0.182985537263386,0.121358348462414
709,0.105200000107288,0.126599997282028,0.166600003838539,0.234200000762939,0.246700003743172,0.407299995422363,0.35589998960495,"2020-11",0.168662665040675,0.116971199904409
709,0.0972499996423721,0.1199000030756,0.164199993014336,0.228100001811981,0.24269999563694,0.39614999294281,0.349150002002716,"2020-12",0.162885571349385,0.107653706233464
709,0.0342000015079975,0.0582000017166137,0.0394000001251697,0.397000014781952,0.409099996089935,0.232700005173683,0.124799996614456,"2021-01",0.819431719618272,0.64928464950253
709,0.0190999992191791,0.0373000018298625,0.0195000004023313,0.371399998664856,0.380699992179871,0.150999993085861,0.0658000037074089,"2021-02",0.90023023561594,0.654016274111221
709,0.0308999996632337,0.0575000010430812,0.0414000004529953,0.317600011825562,0.343199998140335,0.182899996638298,0.0895000025629997,"2021-03",0.769359336841069,0.51751922023439
710,0.0938500016927719,0.114900000393391,0.154799997806549,0.223499998450279,0.231849998235702,0.382699996232986,0.319999992847443,"2020-10",0.181601906749927,0.118577078453544
710,0.104000002145767,0.1283999979496,0.169799998402595,0.237000003457069,0.246700003743172,0.407299995422363,0.35589998960495,"2020-11",0.165191752082774,0.113836573496208
710,0.096900001168251,0.120099999010563,0.164599999785423,0.229000002145767,0.24269999563694,0.39614999294281,0.349150002002716,"2020-12",0.163617891372883,0.108064574792735
710,0.0340000018477439,0.0615000016987323,0.0410999990999698,0.403800010681152,0.409099996089935,0.232700005173683,0.124799996614456,"2021-01",0.815239387743822,0.649813698241707
710,0.0208000000566244,0.0388999991118907,0.0208000000566244,0.364800006151199,0.380699992179871,0.150999993085861,0.0658000037074089,"2021-02",0.892116184015754,0.644871034286503
710,0.033900000154972,0.0566999986767768,0.0513000003993511,0.316599994897842,0.343199998140335,0.182899996638298,0.0895000025629997,"2021-03",0.721119863793907,0.484071078435777
711,0.0886500030755996,0.111299999058247,0.157399997115135,0.226799994707107,0.235850006341934,0.382450014352798,0.33254998922348,"2020-10",0.180635083469969,0.115180986334384
711,0.0966000035405159,0.126800000667572,0.167999997735023,0.236399993300438,0.247600004076958,0.404199987649918,0.366800010204315,"2020-11",0.169139458658931,0.11250739797602
711,0.095499999821186,0.124899998307228,0.17229999601841,0.240099996328354,0.250950008630753,0.395900011062622,0.363000005483627,"2020-12",0.164403495558106,0.10881777268839
711,0.0403999984264373,0.0688999965786933,0.0559000000357627,0.376399993896484,0.397599995136261,0.242500007152557,0.147499993443489,"2021-01",0.741383294839816,0.568746437598617
711,0.026300000026822,0.0412000007927417,0.0288999993354082,0.356400012969971,0.374399989843368,0.153500005602837,0.0706999972462654,"2021-02",0.849987031339606,0.614423495321749
711,0.0324000008404254,0.0553000010550022,0.0441000014543533,0.321200013160706,0.337300002574921,0.181500002741814,0.0898000001907348,"2021-03",0.758554614344462,0.515899628556962
712,0.0934500023722648,0.114699997007847,0.157299995422363,0.227300003170967,0.236949995160103,0.383549988269806,0.327650010585785,"2020-10",0.182007301104077,0.119029416845096
712,0.104599997401237,0.128199994564056,0.172600001096725,0.245000004768371,0.253699988126755,0.40650001168251,0.363599985837936,"2020-11",0.173371653866869,0.120981221474582
712,0.0970000028610229,0.119300000369549,0.164199993014336,0.232899993658066,0.250800013542175,0.400499999523163,0.358649998903274,"2020-12",0.173004288465026,0.115222064700033
712,0.0313999988138675,0.060199998319149,0.0335999988019466,0.421600013971329,0.406599998474121,0.235499992966652,0.132699996232986,"2021-01",0.852372592886187,0.69899836201186
712,0.019200000911951,0.0340999998152256,0.0197000000625848,0.35479998588562,0.362500011920929,0.148399993777275,0.0662000030279159,"2021-02",0.894793053128128,0.630361156907056
712,0.0304000005125999,0.0498000010848045,0.0399999991059303,0.319599986076355,0.329699993133545,0.174400001764297,0.0864000022411346,"2021-03",0.777530585349419,0.52493239679265
713,0.097300000488758,0.114000000059605,0.152999997138977,0.220699995756149,0.23004999756813,0.383150011301041,0.315400004386902,"2020-10",0.181161359123096,0.120124915401642
713,0.108199998736382,0.12780000269413,0.169400006532669,0.232999995350838,0.245399996638298,0.405900001525879,0.346700012683868,"2020-11",0.158051661333194,0.110577903315489
713,0.0984999984502792,0.122500002384186,0.164199993014336,0.228900000452995,0.240500003099442,0.398900002241135,0.343199998140335,"2020-12",0.164589184721105,0.109635016686175
713,0.0337999984622001,0.0599999986588954,0.0414999984204769,0.397199988365173,0.402099996805191,0.226999998092651,0.120099999010563,"2021-01",0.810804651604633,0.638507920569877
713,0.0198999997228384,0.0364000014960765,0.0204000007361173,0.354400008916855,0.377099990844727,0.148399993777275,0.0640999972820282,"2021-02",0.891141941244848,0.6289782010153
713,0.0280000008642673,0.0537000000476837,0.0421000011265277,0.306400001049042,0.33840000629425,0.178800001740456,0.0864000022411346,"2021-03",0.758393108386161,0.489807264015345
714,0.0939500033855438,0.112999998033047,0.152999997138977,0.221900001168251,0.230350002646446,0.382550001144409,0.316900014877319,"2020-10",0.183782353535278,0.120011854899174
714,0.10360000282526,0.1283999979496,0.170000001788139,0.23479999601841,0.244100004434585,0.404000014066696,0.354099988937378,"2020-11",0.16007903799752,0.109622403003698
714,0.098750002682209,0.120800003409386,0.166299998760223,0.230700001120567,0.243249997496605,0.396950006484985,0.350250005722046,"2020-12",0.162216630679299,0.108208020674655
714,0.0357000008225441,0.060199998319149,0.0406999997794628,0.395000010728836,0.402999997138977,0.23309999704361,0.1266999989748,"2021-01",0.813174207951103,0.645849302040265
714,0.0208000000566244,0.0392999984323978,0.0222999993711709,0.366400003433227,0.377099990844727,0.15090000629425,0.065700002014637,"2021-02",0.885258558218263,0.639971738315991
714,0.0307999998331069,0.0555000007152557,0.0441000014543533,0.319999992847443,0.339899986982346,0.182899996638298,0.0891000032424926,"2021-03",0.757758845676885,0.509567063418339
715,0.0922000035643577,0.111599996685982,0.151399999856949,0.222900003194809,0.230350002646446,0.382550001144409,0.316900014877319,"2020-10",0.191023250747805,0.12414919528644
715,0.105599999427795,0.126800000667572,0.166600003838539,0.234200000762939,0.244100004434585,0.404000014066696,0.354099988937378,"2020-11",0.168662665040675,0.117214585253812
715,0.0948000028729438,0.119800001382828,0.163800001144409,0.232800006866455,0.243249997496605,0.396950006484985,0.350250005722046,"2020-12",0.173978830883321,0.114648421640966
715,0.0348999984562397,0.0610000006854534,0.0447000004351139,0.399199992418289,0.402999997138977,0.23309999704361,0.1266999989748,"2021-01",0.798603283826247,0.63049121459266
715,0.0198999997228384,0.0368999987840652,0.0209999997168779,0.363999992609024,0.377099990844727,0.15090000629425,0.065700002014637,"2021-02",0.890909090205376,0.63956739639334
715,0.0296000000089406,0.0568000003695488,0.0452000014483928,0.32260000705719,0.339899986982346,0.182899996638298,0.0891000032424926,"2021-03",0.754214244681255,0.505540170647962
716,0.0882999971508979,0.11150000244379,0.151299998164177,0.224500000476837,0.231250002980232,0.378949999809265,0.323249995708466,"2020-10",0.194784466677407,0.124485564731439
716,0.095499999821186,0.12559999525547,0.165600001811981,0.23479999601841,0.24269999563694,0.397799998521805,0.360199987888336,"2020-11",0.172827159294195,0.114406629351813
716,0.0952000021934509,0.124200001358986,0.172000005841255,0.241200000047684,0.243849992752075,0.397199988365173,0.359200000762939,"2020-12",0.167473362101133,0.110954324940612
716,0.0417999997735023,0.0692000016570091,0.0592000000178813,0.368400007486343,0.393500000238419,0.24040000140667,0.143800005316734,"2021-01",0.723105711043298,0.548188081396491
716,0.0251000002026557,0.045499999076128,0.0313000008463859,0.350800007581711,0.37169998884201,0.151500001549721,0.0689999982714653,"2021-02",0.836168541449923,0.591513318953449
716,0.0296999998390674,0.0546999983489513,0.0439999997615814,0.321999996900558,0.337999999523163,0.179900005459785,0.0882000029087066,"2021-03",0.759562840640141,0.509811109144708
763,0.0507999993860721,0.069700002670288,0.0841000005602836,0.218899995088577,0.226099997758865,0.25025001168251,0.199799999594688,"2020-10",0.444884476779036,0.251024197805528
763,0.0632999986410141,0.0820999965071678,0.0958999991416931,0.199599996209145,0.208000004291534,0.266999989748001,0.225099995732307,"2020-11",0.350930621654771,0.199384727874685
763,0.104050002992153,0.136700004339218,0.194100007414818,0.26690000295639,0.275950014591217,0.381249994039536,0.309150010347366,"2020-12",0.157917557275004,0.110227866513909
763,0.0692000016570091,0.104000002145767,0.12559999525547,0.248199999332428,0.26800000667572,0.335500001907349,0.274599999189377,"2021-01",0.327982894200199,0.206703546522439
763,0.0219000000506639,0.0410000011324882,0.0201999992132186,0.380400002002716,0.394600003957748,0.147400006651878,0.0636000037193298,"2021-02",0.899151277324484,0.673346550311989
763,0.0266999993473291,0.0515000000596046,0.0309999994933605,0.341800004243851,0.351999998092651,0.154799997806549,0.0712999999523162,"2021-03",0.833690991509686,0.585288695948569
764,0.0524000003933906,0.0719000026583671,0.0871500000357627,0.220500007271767,0.222249999642372,0.259099990129471,0.211899995803833,"2020-10",0.433447112200801,0.246871309960177
764,0.0644000023603439,0.0843999981880188,0.096900001168251,0.19760000705719,0.209000006318092,0.273999989032745,0.235499992966652,"2020-11",0.341935494317041,0.194251555114678
764,0.101850003004074,0.136199995875358,0.190099999308586,0.263799995183945,0.272199988365173,0.37720000743866,0.31224998831749,"2020-12",0.162370559087044,0.112311603435279
764,0.0688999965786933,0.104999996721744,0.123800002038479,0.252600014209747,0.265500009059906,0.33270001411438,0.275599986314774,"2021-01",0.34218917803215,0.217766218565894
764,0.0211999993771314,0.0421000011265277,0.0222999993711709,0.380400002002716,0.393200010061264,0.148300006985664,0.062899999320507,"2021-02",0.889247582343729,0.660603604384801
764,0.0255999993532896,0.0527999997138977,0.0300999991595745,0.334800004959106,0.346300005912781,0.156000003218651,0.0722000002861023,"2021-03",0.835023300521615,0.575600734286693
765,0.0568999983370304,0.0763000026345253,0.0967499986290931,0.215399995446205,0.21594999730587,0.269050002098083,0.226249992847443,"2020-10",0.380105715422473,0.216649010049508
765,0.0671999976038932,0.0865999981760978,0.106399998068809,0.202399998903275,0.209299996495247,0.285100013017654,0.249300003051758,"2020-11",0.310880834766147,0.17953321449505
765,0.10164999961853,0.133699998259544,0.186299994587898,0.258500009775162,0.272000014781952,0.374850004911423,0.315200001001358,"2020-12",0.162320176436715,0.111839174798487
765,0.0727000012993812,0.104999996721744,0.1283999979496,0.24940000474453,0.267599999904633,0.329199999570847,0.275099992752075,"2021-01",0.320275293626433,0.205147347012333
765,0.0219000000506639,0.0425999984145164,0.0225000008940696,0.37720000743866,0.386999994516373,0.148300006985664,0.0644000023603439,"2021-02",0.88741555954465,0.657850816565102
765,0.0274999998509883,0.052700001746416,0.0318000018596649,0.332199990749359,0.342999994754791,0.157000005245209,0.0727000012993812,"2021-03",0.82527471150901,0.570343626731712
766,0.0510499998927116,0.0719999969005584,0.0879499986767768,0.215200006961823,0.223949998617172,0.251049995422363,0.203449994325638,"2020-10",0.41975921464025,0.233911156598626
766,0.0636000037193298,0.0811000019311904,0.0970999971032142,0.198599994182587,0.204899996519089,0.268799990415573,0.226699993014336,"2020-11",0.343253297499324,0.194563719244974
766,0.100450001657009,0.133799999952316,0.188999995589256,0.262100011110306,0.271600008010864,0.378199994564056,0.30825001001358,"2020-12",0.162048358313892,0.111248104152118
766,0.0719000026583671,0.10419999808073,0.125,0.250999987125397,0.263099998235703,0.332599997520447,0.273499995470047,"2021-01",0.335106360212123,0.215495108523615
766,0.0243999995291233,0.0399000011384487,0.0212999992072582,0.375800013542175,0.389099985361099,0.147499993443489,0.0625,"2021-02",0.892722243649494,0.671096492178704
766,0.0255999993532896,0.0505999997258186,0.0294000003486871,0.341399997472763,0.350899994373321,0.153799995779991,0.0703999996185302,"2021-03",0.841423945407659,0.588324023391623
767,0.0502500012516975,0.0729499980807304,0.0859500020742416,0.216399997472763,0.226449996232986,0.251899987459183,0.201049998402595,"2020-10",0.431453598789376,0.240642689124424
767,0.0630000010132789,0.0825000032782554,0.0976999998092651,0.199599996209145,0.204999998211861,0.266999989748001,0.226099997758865,"2020-11",0.342751422013371,0.193976999490728
767,0.104000002145767,0.140400007367134,0.193800002336502,0.270099997520447,0.275000005960464,0.37814998626709,0.308400005102158,"2020-12",0.164475092061809,0.115403223719151
767,0.0744000002741813,0.10419999808073,0.12780000269413,0.24940000474453,0.264299988746643,0.333700001239777,0.273999989032745,"2021-01",0.322375396745384,0.20847620435853
767,0.0228000003844499,0.0405000001192092,0.0219999998807907,0.379599988460541,0.388300001621246,0.148399993777275,0.0632999986410141,"2021-02",0.890438244424986,0.666865568808329
767,0.025900000706315,0.0505999997258186,0.0296999998390674,0.343600004911423,0.350300014019012,0.155399993062019,0.0702999979257583,"2021-03",0.840878652766594,0.591126521396419
768,0.0537000000476837,0.0732999965548515,0.0884499996900558,0.216299995779991,0.218999996781349,0.263000011444092,0.218299999833107,"2020-10",0.419524193569681,0.2377719856838
768,0.0626000016927719,0.0835999995470047,0.0970999971032142,0.195600003004074,0.207900002598763,0.276199996471405,0.238900005817413,"2020-11",0.336522056251298,0.188163841863072
768,0.0966499969363212,0.129299998283386,0.179700002074242,0.253500014543533,0.269549995660782,0.375349998474121,0.3091000020504,"2020-12",0.170360133052367,0.114822725210232
768,0.0706999972462654,0.101199999451637,0.126000002026558,0.24779999256134,0.264499992132187,0.330700010061264,0.273900002241135,"2021-01",0.325842676025351,0.206643799731016
768,0.0245999991893768,0.0414000004529953,0.0210999995470047,0.377600014209747,0.382200002670288,0.149700000882149,0.064699999988079,"2021-02",0.894156012947229,0.675342899742444
768,0.023199999704957,0.0498000010848045,0.0302000008523464,0.338200002908707,0.347299993038177,0.154699996113777,0.0714000016450882,"2021-03",0.836047771205049,0.572320498946672
769,0.0608499981462955,0.0797000005841255,0.097850002348423,0.212200000882149,0.213049992918968,0.271899998188019,0.229550004005432,"2020-10",0.368811473447037,0.212874874015639
769,0.0663999989628791,0.0864999964833259,0.104999996721744,0.202999994158745,0.212200000882149,0.28659999370575,0.250800013542175,"2020-11",0.318181819281373,0.183520596888957
769,0.097350001335144,0.128299996256828,0.178200006484985,0.251899987459183,0.265850007534027,0.37415000796318,0.313950002193451,"2020-12",0.171355456898157,0.115809456805651
769,0.0701000019907951,0.103200003504753,0.126200005412102,0.246999993920326,0.265100002288818,0.326599985361099,0.273499995470047,"2021-01",0.323687000868995,0.204267962345191
769,0.0225000008940696,0.0414999984204769,0.0218000002205371,0.374799996614456,0.379099994897842,0.149700000882149,0.0659999996423721,"2021-02",0.890065555247056,0.660133894432994
769,0.0255999993532896,0.0529000014066696,0.0303000006824731,0.336600005626678,0.342599987983704,0.155000001192093,0.0728999972343444,"2021-03",0.834832378514912,0.577314538561501
770,0.060649998486042,0.0804999992251396,0.101700000464916,0.211500003933906,0.213049992918968,0.271899998188019,0.229550004005432,"2020-10",0.350574718795895,0.200830395289701
770,0.0710000023245811,0.0891000032424926,0.110200002789497,0.203400000929832,0.212200000882149,0.28659999370575,0.250800013542175,"2020-11",0.297193868096215,0.17491178988828
770,0.097800001502037,0.130500003695488,0.178900003433228,0.254900008440018,0.265850007534027,0.37415000796318,0.313950002193451,"2020-12",0.17519594957733,0.119137202407461
770,0.0715000033378601,0.103399999439716,0.126000002026558,0.246999993920326,0.265100002288818,0.326599985361099,0.273499995470047,"2021-01",0.324396764634279,0.206238270764287
770,0.0228000003844499,0.0412000007927417,0.023199999704957,0.3716000020504,0.379099994897842,0.149700000882149,0.0659999996423721,"2021-02",0.882472139808484,0.650097035046993
770,0.0267999991774559,0.0516999997198581,0.031599998474121,0.337799996137619,0.342599987983704,0.155000001192093,0.0728999972343444,"2021-03",0.828911754547618,0.577126054064562
771,0.0529499985277652,0.0716499984264373,0.0865999981760978,0.216800004243851,0.222100004553795,0.251150012016296,0.203950002789497,"2020-10",0.429136470103048,0.243041954874127
771,0.0621000006794929,0.0815000012516975,0.0974999964237213,0.193200007081032,0.204600006341934,0.268700003623962,0.230399996042252,"2020-11",0.32920539904894,0.182292681773044
771,0.0966499969363212,0.130649998784065,0.180099993944168,0.253899991512299,0.270000010728836,0.375400006771088,0.307449996471405,"2020-12",0.170046083044243,0.114622968967478
771,0.0680999979376792,0.0989999994635582,0.121200002729893,0.242400005459785,0.259299993515015,0.331099987030029,0.274399995803833,"2021-01",0.333333333333333,0.207697843559134
771,0.0223999992012977,0.0408000014722347,0.0208999998867511,0.375800013542175,0.388099998235703,0.147100001573563,0.063400000333786,"2021-02",0.894630707440117,0.665504066600545
771,0.0248000007122755,0.0505999997258186,0.0296000000089406,0.340000003576279,0.353399991989136,0.153099998831749,0.0705000013113021,"2021-03",0.839826841332183,0.582757592307082
772,0.0538499988615512,0.0717500001192092,0.0876500010490417,0.215100005269051,0.220899999141693,0.255899995565414,0.208849996328354,"2020-10",0.420974406474827,0.238291113964643
772,0.063799999654293,0.0810000002384185,0.0979000031948089,0.194000005722046,0.205200001597404,0.271800011396408,0.233300000429153,"2020-11",0.329222335017503,0.184396347570956
772,0.097350001335144,0.130250006914139,0.182600006461143,0.254799991846085,0.269549995660782,0.374199986457825,0.307850003242493,"2020-12",0.165066268094103,0.111400818483015
772,0.0690999999642372,0.101999998092651,0.120399996638298,0.244599997997284,0.26230001449585,0.330399990081787,0.274100005626678,"2021-01",0.340273981327008,0.214322697561443
772,0.0217000003904104,0.0403000004589557,0.0215000007301569,0.373199999332428,0.386700004339218,0.150000005960464,0.0648000016808509,"2021-02",0.891056494924004,0.656426142065917
772,0.0247000008821487,0.05180000141263,0.0292000006884336,0.339800000190735,0.346100002527237,0.155399993062019,0.0711999982595443,"2021-03",0.841734413989905,0.583944350513838
773,0.0557000003755092,0.0747999995946884,0.0954499989748001,0.214300006628036,0.217500001192093,0.265850007534027,0.223299995064735,"2020-10",0.383696547226626,0.216998371108822
773,0.0653000026941299,0.0833000019192695,0.0995000004768371,0.196999996900558,0.207000002264977,0.281699985265732,0.243900001049042,"2020-11",0.32883641580482,0.186889012750727
773,0.09740000218153,0.130500003695488,0.17960000038147,0.253800004720688,0.267500013113022,0.372399985790253,0.310400009155273,"2020-12",0.171204438084232,0.115872329272084
773,0.0696000009775161,0.101999998092651,0.123400002717972,0.240600004792213,0.26240000128746,0.328599989414215,0.27360001206398,"2021-01",0.321978021033316,0.200822482810517
773,0.0233999993652105,0.0417000018060207,0.0219999998807907,0.372999995946884,0.37950000166893,0.150999993085861,0.0662000030279159,"2021-02",0.888607594363679,0.660022557480369
773,0.0269000008702278,0.0513999983668327,0.0300999991595745,0.337799996137619,0.349900007247925,0.155200004577637,0.0732999965548515,"2021-03",0.836368580895146,0.584247902981822
774,0.0580499991774559,0.0792500004172325,0.0989999994635582,0.211500003933906,0.215399995446205,0.273149996995926,0.232500001788139,"2020-10",0.362318851012505,0.205273248617973
774,0.0692000016570091,0.0886000022292137,0.10700000077486,0.200200006365776,0.208499997854233,0.289200007915497,0.255100011825562,"2020-11",0.303385427814293,0.176088281609762
774,0.0983500033617019,0.128700003027916,0.17620000243187,0.249099999666214,0.265500009059906,0.372049987316132,0.314900010824203,"2020-12",0.171408410239161,0.116180849671641
774,0.068400003015995,0.10360000282526,0.122800000011921,0.24379999935627,0.259099990129471,0.326999992132187,0.275599986314774,"2021-01",0.330060009691445,0.206118835609986
774,0.0230999998748302,0.0434000007808208,0.0232999995350837,0.369800001382828,0.371100008487701,0.151999995112419,0.0668999999761581,"2021-02",0.881455103125531,0.648220903896928
774,0.0240000002086162,0.05180000141263,0.0306000001728534,0.337199985980987,0.347900003194809,0.154799997806549,0.0738999992609024,"2021-03",0.833605213024373,0.571673607425562
775,0.0609499998390674,0.0809499993920326,0.10275000333786,0.209900006651878,0.215399995446205,0.273149996995926,0.232500001788139,"2020-10",0.342715496211035,0.195632727413868
775,0.0672999992966651,0.0894000008702278,0.109399996697903,0.199799999594688,0.208499997854233,0.289200007915497,0.255100011825562,"2020-11",0.292367412615496,0.167227799578845
775,0.0974999964237213,0.126149997115135,0.177699998021126,0.248699992895126,0.265500009059906,0.372049987316132,0.314900010824203,"2020-12",0.166510310474996,0.112082837941355
775,0.0705000013113021,0.102300003170967,0.12559999525547,0.247400000691414,0.259099990129471,0.326999992132187,0.275599986314774,"2021-01",0.326541573081647,0.206826300810804
775,0.0239000003784894,0.0414999984204769,0.0222999993711709,0.369800001382828,0.371100008487701,0.151999995112419,0.0668999999761581,"2021-02",0.886253510184705,0.655982186324728
775,0.0243999995291233,0.05180000141263,0.0296999998390674,0.334800004959106,0.347900003194809,0.154799997806549,0.0738999992609024,"2021-03",0.837037040065267,0.573496246980819
776,0.0515500009059906,0.0706000030040741,0.0856499969959259,0.216800004243851,0.22095000743866,0.25220000743866,0.203950002789497,"2020-10",0.433625414813444,0.243941017531779
776,0.0649999976158142,0.0810000002384185,0.0958999991416931,0.19539999961853,0.203600004315376,0.27140000462532,0.232400000095367,"2020-11",0.341572265363235,0.193836202601262
776,0.100950002670288,0.13510000705719,0.186000004410744,0.259700000286102,0.274650007486343,0.376249998807907,0.30799999833107,"2020-12",0.165357853037241,0.113834693432828
776,0.0675999969244003,0.103399999439716,0.12219999730587,0.239999994635582,0.260699987411499,0.333200007677078,0.275099992752075,"2021-01",0.325234676837745,0.200859359579456
776,0.0236000008881092,0.0395999997854232,0.0212999992072582,0.38280001282692,0.386099994182587,0.146899998188019,0.0636999979615211,"2021-02",0.894580556431873,0.677676989422515
